30064771199	107374182542	<operator>.greaterThan	2	LITERAL	__ecma.Number		p2	ANY	false	p2
30064771200	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771200	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771201	107374182534	<operator>.assignment	1	IDENTIFIER	__ecma.Array	__ecma.Array|__ecma.Array:map:<returnValue>	p1	ANY	false	p1
30064771201	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771202	107374182537	<operator>.await	1	CALL	ANY		p1	ANY	false	p1
30064771204	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771204	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771205	107374182534	<operator>.assignment	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771205	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771206	107374182576	controllers/articles-controller.js::program:db:<returnValue>:select	0	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>				false	
30064771207	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771207	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771208	107374182534	<operator>.assignment	1	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>		p1	ANY	false	p1
30064771208	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771209	107374182575	controllers/articles-controller.js::program:db	0	IDENTIFIER	controllers/articles-controller.js::program	controllers/articles-controller.js::program			false	
30064771209	107374182575	controllers/articles-controller.js::program:db	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771211	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771211	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771212	107374182534	<operator>.assignment	1	IDENTIFIER	__ecma.Array	__ecma.Array|__ecma.Array:map:<returnValue>	p1	ANY	false	p1
30064771212	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771213	107374182568	__ecma.Array:map	0	IDENTIFIER	__ecma.Array	__ecma.Array|__ecma.Array:map:<returnValue>			false	
30064771213	107374182568	__ecma.Array:map	1	METHOD_REF			p0	ANY	false	p0
30064771214	107374182535	<operator>.fieldAccess	1	IDENTIFIER	__ecma.Array	__ecma.Array|__ecma.Array:map:<returnValue>	p1	ANY	false	p1
30064771214	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771215	107374182534	<operator>.assignment	1	CALL	ANY		p1	ANY	false	p1
30064771215	107374182534	<operator>.assignment	2	IDENTIFIER	__ecma.Array	__ecma.Array|__ecma.Array:map:<returnValue>	p2	ANY	false	p2
30064771216	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ctx:request:<returnValue>:<member>(request):<member>(body):<member>(article)		p1	ANY	false	p1
30064771216	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771217	107374182534	<operator>.assignment	1	CALL	ANY		p1	ANY	false	p1
30064771217	107374182534	<operator>.assignment	2	LITERAL	__ecma.Boolean		p2	ANY	false	p2
30064771218	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ctx:request:<returnValue>:<member>(request):<member>(body):<member>(article)		p1	ANY	false	p1
30064771218	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771219	107374182534	<operator>.assignment	1	IDENTIFIER	ctx:query:<returnValue>:<member>(query):<member>(author)		p1	ANY	false	p1
30064771219	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771220	107374182537	<operator>.await	1	CALL	ANY		p1	ANY	false	p1
30064771222	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771222	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771223	107374182534	<operator>.assignment	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771223	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771224	107374182574	controllers/articles-controller.js::program:db:<returnValue>:first	0	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>				false	
30064771224	107374182574	controllers/articles-controller.js::program:db:<returnValue>:first	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771224	107374182574	controllers/articles-controller.js::program:db:<returnValue>:first	2	LITERAL	__ecma.String		p1	ANY	false	p1
30064771224	107374182574	controllers/articles-controller.js::program:db:<returnValue>:first	3	LITERAL	__ecma.String				false	
30064771224	107374182574	controllers/articles-controller.js::program:db:<returnValue>:first	4	LITERAL	__ecma.String				false	
30064771225	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771225	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771226	107374182534	<operator>.assignment	1	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>		p1	ANY	false	p1
30064771226	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771227	107374182575	controllers/articles-controller.js::program:db	0	IDENTIFIER	controllers/articles-controller.js::program	controllers/articles-controller.js::program			false	
30064771227	107374182575	controllers/articles-controller.js::program:db	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771228	107374182534	<operator>.assignment	1	CALL	ANY		p1	ANY	false	p1
30064771228	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771229	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
